thr,n_gt,n_hit,n_hit_family,n_fp,n_scans,sensitivity,sensitivity_family,fp_per_scan
0.23,4016,232,141,414,1172,0.05776892430278884,0.035109561752988044,0.3532423208191126
0.24,4016,186,117,275,1172,0.046314741035856574,0.029133466135458166,0.23464163822525597
0.25,4016,154,100,185,1172,0.038346613545816734,0.0249003984063745,0.15784982935153583
0.26,4016,126,84,122,1172,0.03137450199203187,0.02091633466135458,0.10409556313993173
0.27,4016,99,66,88,1172,0.024651394422310756,0.01643426294820717,0.07508532423208192
0.28,4016,84,55,62,1172,0.02091633466135458,0.013695219123505976,0.052901023890784986
0.29,4016,68,44,39,1172,0.01693227091633466,0.010956175298804782,0.033276450511945395
0.3,4016,50,32,24,1172,0.01245019920318725,0.00796812749003984,0.020477815699658702
0.31,4016,34,23,16,1172,0.00846613545816733,0.005727091633466136,0.013651877133105802
0.32,4016,30,20,13,1172,0.007470119521912351,0.0049800796812749,0.011092150170648464
0.33,4016,21,15,8,1172,0.005229083665338645,0.0037350597609561755,0.006825938566552901
0.34,4016,17,12,5,1172,0.004233067729083665,0.00298804780876494,0.004266211604095563
0.35,4016,14,9,3,1172,0.0034860557768924302,0.0022410358565737054,0.002559726962457338
0.36,4016,11,7,1,1172,0.0027390438247011954,0.0017430278884462151,0.0008532423208191126
0.37,4016,5,2,1,1172,0.001245019920318725,0.00049800796812749,0.0008532423208191126
0.38,4016,4,2,1,1172,0.00099601593625498,0.00049800796812749,0.0008532423208191126
0.39,4016,4,2,1,1172,0.00099601593625498,0.00049800796812749,0.0008532423208191126
0.4,4016,3,1,0,1172,0.000747011952191235,0.000249003984063745,0.0
0.41,4016,2,1,0,1172,0.00049800796812749,0.000249003984063745,0.0
0.42,4016,2,1,0,1172,0.00049800796812749,0.000249003984063745,0.0
0.43,4016,1,1,0,1172,0.000249003984063745,0.000249003984063745,0.0
0.44,4016,1,1,0,1172,0.000249003984063745,0.000249003984063745,0.0
0.45,4016,1,1,0,1172,0.000249003984063745,0.000249003984063745,0.0
0.46,4016,1,1,0,1172,0.000249003984063745,0.000249003984063745,0.0
0.47,4016,1,1,0,1172,0.000249003984063745,0.000249003984063745,0.0
0.48,4016,1,1,0,1172,0.000249003984063745,0.000249003984063745,0.0
0.49,4016,1,1,0,1172,0.000249003984063745,0.000249003984063745,0.0
0.5,4016,0,0,0,1172,0.0,0.0,0.0
0.51,4016,0,0,0,1172,0.0,0.0,0.0
0.52,4016,0,0,0,1172,0.0,0.0,0.0
0.53,4016,0,0,0,1172,0.0,0.0,0.0
0.54,4016,0,0,0,1172,0.0,0.0,0.0
0.55,4016,0,0,0,1172,0.0,0.0,0.0
0.56,4016,0,0,0,1172,0.0,0.0,0.0
0.57,4016,0,0,0,1172,0.0,0.0,0.0
0.58,4016,0,0,0,1172,0.0,0.0,0.0
0.59,4016,0,0,0,1172,0.0,0.0,0.0
0.6,4016,0,0,0,1172,0.0,0.0,0.0
0.61,4016,0,0,0,1172,0.0,0.0,0.0
0.62,4016,0,0,0,1172,0.0,0.0,0.0
0.63,4016,0,0,0,1172,0.0,0.0,0.0
0.64,4016,0,0,0,1172,0.0,0.0,0.0
0.65,4016,0,0,0,1172,0.0,0.0,0.0
0.66,4016,0,0,0,1172,0.0,0.0,0.0
0.67,4016,0,0,0,1172,0.0,0.0,0.0
0.68,4016,0,0,0,1172,0.0,0.0,0.0
0.69,4016,0,0,0,1172,0.0,0.0,0.0
0.7,4016,0,0,0,1172,0.0,0.0,0.0
0.71,4016,0,0,0,1172,0.0,0.0,0.0
0.72,4016,0,0,0,1172,0.0,0.0,0.0
0.73,4016,0,0,0,1172,0.0,0.0,0.0
0.74,4016,0,0,0,1172,0.0,0.0,0.0
0.75,4016,0,0,0,1172,0.0,0.0,0.0
0.76,4016,0,0,0,1172,0.0,0.0,0.0
0.77,4016,0,0,0,1172,0.0,0.0,0.0
0.78,4016,0,0,0,1172,0.0,0.0,0.0
0.79,4016,0,0,0,1172,0.0,0.0,0.0
0.8,4016,0,0,0,1172,0.0,0.0,0.0
0.81,4016,0,0,0,1172,0.0,0.0,0.0
0.82,4016,0,0,0,1172,0.0,0.0,0.0
0.83,4016,0,0,0,1172,0.0,0.0,0.0
0.84,4016,0,0,0,1172,0.0,0.0,0.0
0.85,4016,0,0,0,1172,0.0,0.0,0.0
0.86,4016,0,0,0,1172,0.0,0.0,0.0
0.87,4016,0,0,0,1172,0.0,0.0,0.0
0.88,4016,0,0,0,1172,0.0,0.0,0.0
0.89,4016,0,0,0,1172,0.0,0.0,0.0
0.9,4016,0,0,0,1172,0.0,0.0,0.0
0.91,4016,0,0,0,1172,0.0,0.0,0.0
0.92,4016,0,0,0,1172,0.0,0.0,0.0
0.93,4016,0,0,0,1172,0.0,0.0,0.0
0.94,4016,0,0,0,1172,0.0,0.0,0.0
0.95,4016,0,0,0,1172,0.0,0.0,0.0
0.96,4016,0,0,0,1172,0.0,0.0,0.0
0.97,4016,0,0,0,1172,0.0,0.0,0.0
0.98,4016,0,0,0,1172,0.0,0.0,0.0
0.99,4016,0,0,0,1172,0.0,0.0,0.0
